ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åß_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),98%ílï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇRåé
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43202,î™ë„és,Yatsushiro-shi,43202020,î™ë„ìåçÇçZ,Yatsushirohigashikoukou,1,0,2,è§,930,364,8671,0.006,0.027,0,0,0,0,0,0,0,0,0.013,0,2,,30,31,29,31,31,30,31,30,31,31,28,31,714,737,710,738,736,714,738,711,733,736,666,738,0.005,0.004,0.003,0.003,0.002,0.004,0.005,0.008,0.008,0.008,0.008,0.006,0.027,0.022,0.021,0.011,0.011,0.018,0.018,0.024,0.025,0.027,0.027,0.026,0.01,0.007,0.008,0.005,0.005,0.007,0.009,0.013,0.015,0.017,0.017,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43202,î™ë„és,Yatsushiro-shi,43202030,î™ë„î™êÁîc,Yatsushiroyachiwa,1,0,1,èZ,930,359,8618,0.005,0.025,0,0,0,0,0,0,0,0,0.011,0,2,,30,31,29,30,29,28,31,30,31,31,28,31,714,738,709,726,719,687,738,712,735,737,666,737,0.005,0.003,0.003,0.003,0.003,0.003,0.004,0.006,0.006,0.006,0.006,0.005,0.017,0.014,0.016,0.013,0.011,0.012,0.016,0.019,0.019,0.025,0.02,0.021,0.008,0.006,0.007,0.006,0.004,0.005,0.007,0.011,0.012,0.014,0.013,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43202,î™ë„és,Yatsushiro-shi,43202520,î™ë„é©îrã«,Yatsushirojidoushahaigasusokuteikyoku,2,0,6,ñ¢,930,361,8625,0.009,0.042,0,0,0,0,0,0,0,0,0.02,0,2,,26,31,30,31,31,30,31,30,31,31,28,31,665,738,712,735,737,713,738,712,735,737,666,737,0.009,0.009,0.007,0.005,0.004,0.006,0.009,0.013,0.012,0.011,0.013,0.012,0.037,0.035,0.022,0.017,0.02,0.019,0.027,0.036,0.042,0.039,0.034,0.039,0.015,0.018,0.013,0.008,0.01,0.012,0.015,0.022,0.022,0.026,0.022,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43203,êlãgés,Hitoyoshi-shi,43203011,êlãgï€åíèä,Hitoyoshihokensho,1,0,1,èZ,1000,345,8260,0.003,0.043,0,0,0,0,0,0,0,0,0.008,0,2,,30,31,29,31,31,25,18,30,31,31,28,30,713,738,709,737,737,608,440,712,734,735,665,732,0.003,0.002,0.002,0.001,0.001,0.002,0.003,0.004,0.005,0.005,0.006,0.004,0.013,0.018,0.009,0.013,0.006,0.043,0.011,0.014,0.018,0.022,0.035,0.016,0.006,0.005,0.004,0.004,0.003,0.005,0.005,0.007,0.011,0.012,0.012,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43204,çrîˆés,Arao-shi,43204200,çrîˆâ^ìÆåˆâÄ,Araoundokouen,1,0,1,èZ,940,342,8158,0.005,0.044,0,0,0,0,0,0,0,0,0.012,0,2,,30,31,30,31,28,10,31,30,31,31,28,31,718,739,712,737,680,248,737,711,735,737,666,738,0.005,0.004,0.003,0.003,0.002,0.006,0.004,0.006,0.007,0.006,0.008,0.006,0.024,0.027,0.015,0.014,0.01,0.021,0.033,0.04,0.032,0.032,0.035,0.044,0.011,0.011,0.005,0.006,0.002,0.01,0.013,0.013,0.015,0.016,0.019,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43205,êÖñìés,Minamata-shi,43205160,êÖñìï€åíèä,Minamatahokensho,1,0,1,èZ,950,323,7689,0.002,0.019,0,0,0,0,0,0,0,0,0.005,0,2,,0,20,29,31,31,30,31,30,31,31,28,31,0,476,710,735,735,713,738,712,733,735,666,736,,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.003,,0.009,0.006,0.005,0.004,0.005,0.007,0.01,0.012,0.012,0.019,0.01,,0.004,0.003,0.002,0.002,0.003,0.003,0.006,0.005,0.005,0.009,0.006,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43206,ã ñºés,Tamana-shi,43206020,óLñæï€åíèä,Ariakehokensho,1,0,1,èZ,1000,363,8674,0.004,0.035,0,0,0,0,0,0,0,0,0.011,0,2,,30,31,29,31,31,30,31,30,30,31,28,31,716,738,710,738,737,714,737,711,735,736,665,737,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.007,0.007,0.006,0.007,0.006,0.014,0.014,0.01,0.01,0.013,0.009,0.023,0.023,0.021,0.032,0.035,0.018,0.006,0.009,0.005,0.004,0.005,0.006,0.01,0.012,0.012,0.018,0.016,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43215,ìVëêés,Amakusa-shi,43207010,ìVëêï€åíèä,Amakusahokensho,1,0,1,èZ,1000,364,8670,0.003,0.024,0,0,0,0,0,0,0,0,0.007,0,2,,30,31,29,31,31,30,31,30,31,31,28,31,714,736,709,738,736,714,737,710,735,737,666,738,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.005,0.005,0.005,0.004,0.004,0.01,0.01,0.006,0.009,0.012,0.007,0.013,0.014,0.021,0.024,0.021,0.019,0.003,0.004,0.002,0.003,0.003,0.003,0.005,0.008,0.01,0.01,0.009,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43208,éRé≠és,Yamaga-shi,43208010,éRé≠ï€åíèäã«,Yamagahokenjokyoku,1,0,1,èZ,1000,362,8623,0.004,0.02,0,0,0,0,0,0,0,0,0.009,0,2,,30,31,30,31,31,30,31,30,31,31,28,28,717,738,712,736,737,714,738,708,736,737,666,684,0.003,0.003,0.003,0.002,0.002,0.002,0.004,0.005,0.005,0.005,0.005,0.004,0.011,0.01,0.007,0.006,0.008,0.007,0.011,0.018,0.019,0.02,0.019,0.017,0.006,0.005,0.005,0.004,0.004,0.004,0.007,0.01,0.008,0.011,0.012,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43210,ãeírés,Kikuchi-shi,43210010,ãeírésñèä,Kikuchishiyakusho,1,0,1,èZ,1000,364,8660,0.003,0.035,0,0,0,0,0,0,0,0,0.008,0,2,,30,31,30,31,31,30,31,30,30,31,28,31,713,738,709,738,737,712,738,711,723,738,666,737,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.005,0.005,0.003,0.014,0.011,0.008,0.006,0.008,0.008,0.01,0.017,0.034,0.035,0.024,0.016,0.006,0.005,0.003,0.003,0.004,0.004,0.006,0.007,0.012,0.009,0.011,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43211,âFìyés,Uto-shi,43211050,âFìyâ^ìÆåˆâÄ,Utoundoukouen,1,0,1,èZ,1000,363,8670,0.005,0.029,0,0,0,0,0,0,0,0,0.013,0,2,,30,31,29,31,31,30,31,30,30,31,28,31,713,738,709,738,735,714,737,712,734,736,667,737,0.005,0.004,0.003,0.002,0.002,0.003,0.005,0.008,0.008,0.008,0.008,0.007,0.029,0.019,0.011,0.01,0.012,0.012,0.017,0.025,0.023,0.024,0.023,0.024,0.009,0.008,0.005,0.004,0.004,0.007,0.01,0.016,0.017,0.017,0.017,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43215,ìVëêés,Amakusa-shi,43215010,ñ{ìnã{ínäx,Amakusashimiyajidakechiku,1,0,9,ÇªÇÃëº,1000,362,8675,0.001,0.011,0,0,0,0,0,0,0,0,0.003,0,2,,30,31,30,31,31,29,29,30,31,31,28,31,714,741,716,741,736,710,712,717,739,741,669,739,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.006,0.005,0.003,0.009,0.004,0.007,0.004,0.007,0.011,0.008,0.009,0.007,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43215,ìVëêés,Amakusa-shi,43215020,êVòaè¨ã{ín,Amakusashishinwamachichiku,1,0,9,ÇªÇÃëº,1000,359,8637,0.001,0.009,0,0,0,0,0,0,0,0,0.003,0,2,,30,31,30,31,31,28,29,28,31,31,28,31,713,741,714,741,739,692,712,700,738,741,667,739,0.001,0.001,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.005,0.006,0.005,0.003,0.003,0.005,0.005,0.006,0.006,0.008,0.009,0.006,0.003,0.002,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43215,ìVëêés,Amakusa-shi,43215030,âÕâY,Amakusashikawauramachichiku,1,0,9,ÇªÇÃëº,1000,362,8644,0.001,0.012,0,0,0,0,0,0,0,0,0.003,0,2,,30,31,30,31,31,30,28,30,31,31,28,31,714,740,716,739,739,708,688,714,741,739,669,737,0.001,0.001,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.006,0.004,0.004,0.003,0.002,0.003,0.005,0.005,0.006,0.012,0.006,0.006,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43215,ìVëêés,Amakusa-shi,43215040,ìVëêâ∫ìc,Amakusashiamakusamachishimodachiku,1,0,9,ÇªÇÃëº,1000,361,8672,0.001,0.011,0,0,0,0,0,0,0,0,0.003,0,2,,30,31,30,31,31,28,29,30,31,31,28,31,714,741,716,741,740,704,712,717,741,740,669,737,0.001,0.001,0,0.001,0,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.006,0.005,0.005,0.008,0.002,0.005,0.004,0.006,0.009,0.011,0.008,0.006,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.003,0.005,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43443,âvèÈí¨,Mashiki-machi,43443010,âvèÈï€åíÉZÉìÉ^Å[,Mashikimachihokenfukushisenta,1,0,1,èZ,1000,364,8656,0.006,0.039,0,0,0,0,0,0,0,0,0.015,0,2,,30,31,29,31,31,30,31,30,31,31,28,31,709,733,704,733,738,714,737,713,734,737,666,738,0.005,0.004,0.003,0.002,0.002,0.003,0.005,0.009,0.01,0.009,0.009,0.007,0.019,0.016,0.012,0.008,0.009,0.013,0.019,0.029,0.026,0.034,0.039,0.026,0.009,0.009,0.006,0.004,0.003,0.006,0.012,0.016,0.02,0.021,0.022,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43482,à∞ñkí¨,Ashikita-machi,43481010,è¨ìcâYåˆñØäŸ,Kodanourakouminkan,1,0,6,ñ¢,930,364,8662,0.003,0.021,0,0,0,0,0,0,0,0,0.006,0,2,,30,31,30,31,31,30,31,30,30,31,28,31,714,737,710,738,736,712,737,710,733,738,662,735,0.003,0.002,0.001,0.001,0.001,0.002,0.003,0.004,0.004,0.004,0.003,0.004,0.01,0.008,0.008,0.003,0.005,0.01,0.011,0.01,0.016,0.014,0.021,0.014,0.007,0.003,0.003,0.002,0.003,0.005,0.004,0.007,0.006,0.007,0.012,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43215,ìVëêés,Amakusa-shi,43530010,å‹òaéËñÏ,Itsuwateno,1,0,6,ñ¢,1000,365,8665,0.002,0.021,0,0,0,0,0,0,0,0,0.004,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,711,736,736,708,738,710,735,737,666,738,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.021,0.014,0.011,0.019,0.011,0.004,0.005,0.007,0.009,0.009,0.008,0.006,0.006,0.004,0.003,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,43,åFñ{åß,Kumamoto-ken,43531,óËñkí¨,Reihoku-machi,43531010,óËñkéuäÚ,Reihokushiki,1,0,6,ñ¢,1000,350,8381,0.003,0.022,0,0,0,0,0,0,0,0,0.01,0,2,,30,31,29,31,31,30,31,29,31,26,20,31,716,738,709,736,736,709,738,705,733,630,489,742,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.003,0.004,0.008,0.013,0.011,0.01,0.008,0.009,0.007,0.008,0.01,0.007,0.008,0.01,0.022,0.004,0.006,0.003,0.003,0.004,0.004,0.005,0.006,0.004,0.005,0.005,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
