ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃÇQ%èúäOíl(ppm),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,01,SO2,3,36,ìøìáåß,Tokushima-ken,36204,à¢ìÏés,Anan-shi,36204080,ïüà‰,Fukui,1,0,6,ñ¢,812,361,8646,0,0,0,0,0,0.007,0.001,O,0,3,,,,,30,31,30,29,31,30,31,30,31,29,28,31,717,740,717,719,738,713,736,713,738,715,666,734,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.003,0.006,0.002,0.003,0.002,0.003,0.003,0.004,0.007,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,36,ìøìáåß,Tokushima-ken,36204,à¢ìÏés,Anan-shi,36361010,ìﬂâÍêÏ,Nakagawa,1,0,6,ñ¢,810,363,8679,0.001,0,0,0,0,0.006,0.002,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,714,739,717,711,739,715,741,715,741,740,667,740,0,0.001,0,0,0,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.004,0.004,0.003,0.006,0.003,0.002,0.002,0.003,0.003,0.002,0.005,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,36,ìøìáåß,Tokushima-ken,36387,î¸îgí¨,Minami-cho,36381010,óRäÚ,Yuki,1,0,6,ñ¢,1000,353,8460,0,0,0,0,0,0.007,0.001,O,0,3,,,,,30,31,28,31,31,30,31,27,24,31,28,31,715,741,685,739,732,717,740,659,586,741,665,740,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.003,0.003,0.007,0.003,0.003,0.003,0.003,0.001,0.005,0.005,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,36,ìøìáåß,Tokushima-ken,36402,ñkìáí¨,Kitajima-cho,36402010,ñkìá,Kitajima,1,0,1,èZ,810,363,8687,0,0,0,0,0,0.005,0.002,O,0,3,,,,,30,29,30,31,31,30,31,30,31,31,28,31,717,716,717,737,741,714,741,716,741,738,669,740,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0.005,0.004,0.004,0.001,0.001,0.002,0.003,0.002,0.002,0.004,0.001,0.002,0.002,0.002,0.001,0.001,0,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,36,ìøìáåß,Tokushima-ken,36207,î¸înés,Mima-shi,36461010,òeí¨,Wakimachi,1,0,6,ñ¢,1000,363,8687,0,0,0,0,0,0.004,0.001,O,0,3,,,,,30,29,30,31,31,30,31,30,31,31,28,31,717,717,715,739,741,715,741,715,739,740,669,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.002,0.002,0.002,0.003,0.002,0.001,0.003,0.004,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,36,ìøìáåß,Tokushima-ken,36208,éOçDés,Miyoshi-shi,36483010,írìc,Ikeda,1,0,1,èZ,1000,363,8685,0,0,0,0,0,0.012,0.001,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,717,740,717,712,741,716,741,715,740,739,670,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.004,0.002,0.003,0.006,0.001,0.002,0.002,0.002,0.007,0.008,0.004,0.002,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37201,çÇèºés,Takamatsu-shi,37201010,çÇèºã£ó÷èÍ,Takamatsukeirinjou,1,0,4,çH,820,362,8644,0.001,0,0,0,0,0.009,0.003,O,0,3,,,,,30,31,30,31,29,30,31,30,31,30,28,31,714,736,714,738,705,714,736,714,738,731,666,738,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.009,0.008,0.006,0.009,0.006,0.005,0.005,0.007,0.004,0.006,0.008,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37201,çÇèºés,Takamatsu-shi,37201080,çëï™éõ,Kokubunji,1,0,1,èZ,1000,362,8636,0.001,0,0,0,0,0.008,0.002,O,0,3,,,,,30,31,30,31,29,30,31,30,31,30,28,31,714,735,712,738,703,714,737,712,738,729,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.007,0.008,0.005,0.006,0.005,0.004,0.006,0.005,0.005,0.003,0.005,0.002,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37201,çÇèºés,Takamatsu-shi,37201090,ìåïîâ^ìÆåˆâÄ,Toubuundoukouen,1,0,6,ñ¢,820,362,8642,0.001,0,0,0,0,0.009,0.002,O,0,3,,,,,30,31,30,31,31,28,31,30,31,31,27,31,714,736,714,738,737,684,736,713,738,737,657,738,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.007,0.009,0.005,0.003,0.003,0.005,0.006,0.004,0.003,0.005,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37201,çÇèºés,Takamatsu-shi,37201100,ìÏè¡ñhèêçÅêÏï™èê,Minamishouboushyokagawabunsho,1,0,2,è§,1000,362,8643,0.001,0,0,0,0,0.008,0.002,O,0,3,,,,,30,31,30,31,29,30,31,30,31,30,28,31,714,736,714,738,705,714,737,713,738,730,666,738,0.001,0.001,0,0,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0.003,0.005,0.005,0.003,0.003,0.005,0.003,0.004,0.008,0.004,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,2,37,çÅêÏåß,Kagawa-ken,37202,ä€ãTés,Marugame-shi,37202030,èÈç£è¨äwçZ,Joukonshougakkou,1,0,1,èZ,830,365,8731,0.005,0,0,0,0,0.02,0.01,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,743,714,743,742,717,742,719,739,743,671,741,0.007,0.007,0.007,0.007,0.007,0.005,0.005,0.003,0.002,0.002,0.003,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.017,0.017,0.015,0.017,0.012,0.017,0.01,0.008,0.009,0.007,0.02,0.011,0.01,0.01,0.011,0.011,0.007,0.008,0.005,0.004,0.005,0.004,0.008,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,2,37,çÅêÏåß,Kagawa-ken,37202,ä€ãTés,Marugame-shi,37202070,ê¬ÇÃéR,Aonoyama,1,0,1,èZ,830,365,8728,0.004,0,0,0,0,0.019,0.007,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,743,715,739,742,717,742,719,740,742,671,741,0.005,0.005,0.005,0.005,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.019,0.013,0.011,0.014,0.012,0.011,0.01,0.009,0.013,0.009,0.009,0.008,0.008,0.007,0.007,0.008,0.006,0.006,0.005,0.004,0.006,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37203,ç‚èoés,Sakaide-shi,37203010,ç‚èoésñèä,Sakaideshiyakusho,1,0,1,èZ,830,362,8640,0.001,0,0,0,0,0.017,0.004,O,0,3,,,,,30,31,29,31,31,30,31,30,29,31,28,31,714,737,707,738,736,712,737,714,705,737,666,737,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.017,0.014,0.007,0.008,0.016,0.014,0.011,0.007,0.011,0.01,0.013,0.005,0.003,0.005,0.003,0.004,0.004,0.002,0.003,0.003,0.004,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,2,37,çÅêÏåß,Kagawa-ken,37203,ç‚èoés,Sakaide-shi,37203020,ê£ãèìá,Seijima,1,0,6,ñ¢,830,362,8645,0.002,0,0,0,0,0.021,0.005,O,0,2,,,,,30,31,30,29,31,30,31,30,30,31,28,31,714,737,713,708,737,714,737,713,731,737,666,738,0.002,0.002,0.002,0.002,0.003,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.021,0.013,0.01,0.014,0.007,0.012,0.011,0.011,0.013,0.009,0.012,0.005,0.006,0.006,0.004,0.005,0.002,0.004,0.004,0.004,0.005,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,2,37,çÅêÏåß,Kagawa-ken,37203,ç‚èoés,Sakaide-shi,37203040,ëäñÕñVê_é–,Sagamiboujinja,1,0,6,ñ¢,830,359,8607,0.002,0,0,0,0,0.027,0.005,O,0,2,,,,,30,31,30,29,31,30,31,30,30,28,28,31,714,736,713,708,737,714,737,714,731,699,666,738,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.017,0.013,0.015,0.02,0.014,0.007,0.017,0.027,0.018,0.014,0.017,0.005,0.005,0.004,0.003,0.005,0.003,0.003,0.004,0.005,0.008,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37203,ç‚èoés,Sakaide-shi,37203050,ó—ìcèoí£èä,Hayashidashucchousho,1,0,6,ñ¢,830,362,8641,0.001,0,0,0,0,0.017,0.003,O,0,3,,,,,30,31,30,29,31,30,31,30,30,31,28,31,714,737,713,707,737,714,737,714,727,737,666,738,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.017,0.012,0.008,0.007,0.01,0.007,0.01,0.007,0.009,0.008,0.012,0.004,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37205,äœâπéõés,Kanonji-shi,37205010,äœâπéõésñèä,Kannonjishiyakusho,1,0,1,èZ,1000,361,8634,0.001,0,0,0,0,0.014,0.003,O,0,3,,,,,30,31,29,31,31,30,31,30,31,29,28,30,713,736,705,738,736,713,737,714,738,707,666,731,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.007,0.005,0.007,0.01,0.004,0.007,0.004,0.005,0.005,0.007,0.005,0.004,0.002,0.003,0.003,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37206,Ç≥Ç Ç´és,Sanuki-shi,37206010,ìåé]ï€åíïüéÉ,Tousanhokenfukushijimusho,1,0,9,ÇªÇÃëº,1000,362,8645,0.001,0,0,0,0,0.006,0.002,O,0,3,,,,,30,31,29,31,31,30,31,30,31,29,28,31,714,737,707,738,735,714,737,712,738,709,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.004,0.006,0.004,0.003,0.003,0.003,0.005,0.003,0.003,0.005,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,37,çÅêÏåß,Kagawa-ken,37322,ìyèØí¨,Tonoshou-cho,37322010,è¨ì§ëççáéññ±èä,Shouzusougoujimushyo,1,0,9,ÇªÇÃëº,1000,362,8640,0.001,0,0,0,0,0.011,0.002,O,0,3,,,,,30,31,29,31,31,30,31,28,31,31,28,31,714,737,706,738,736,712,735,686,737,735,666,738,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.011,0.004,0.006,0.006,0.003,0.004,0.006,0.008,0.008,0.006,0.005,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.003,0.003,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,2,37,çÅêÏåß,Kagawa-ken,37364,íºìáí¨,Naoshima-cho,37364010,íºìáí¨ñèÍ,Naoshimachouyakuba,1,0,6,ñ¢,1000,361,8698,0.004,0,0,0,0,0.044,0.007,O,0,2,,,,,30,29,30,30,31,30,31,30,31,30,28,31,717,726,716,730,742,718,742,718,741,736,671,741,0.005,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.006,0.005,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.013,0.01,0.013,0.008,0.011,0.019,0.022,0.044,0.034,0.043,0.015,0.007,0.008,0.006,0.006,0.005,0.007,0.008,0.007,0.011,0.007,0.007,0.007,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,38,à§ïQåß,Ehime-ken,38201,èºéRés,Matsuyama-shi,38201020,ïxãví¨,Tomihisamachi,1,0,6,ñ¢,840,358,8598,0.002,0,0,0,0,0.061,0.005,O,0,3,,,,,30,31,27,31,31,29,30,30,30,30,28,31,710,735,671,735,735,706,735,710,732,732,663,734,0.002,0.002,0.003,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.035,0.058,0.037,0.039,0.019,0.014,0.02,0.011,0.018,0.018,0.061,0.006,0.005,0.006,0.006,0.012,0.005,0.003,0.004,0.003,0.003,0.003,0.011,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,38,à§ïQåß,Ehime-ken,38201,èºéRés,Matsuyama-shi,38201030,òaãC,Wake,1,0,6,ñ¢,840,360,8674,0.001,0,0,0,0,0.019,0.003,O,0,3,,,,,30,31,28,31,31,29,31,30,29,31,28,31,717,741,693,737,742,712,740,716,731,740,668,737,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.018,0.009,0.011,0.019,0.015,0.004,0.011,0.003,0.011,0.006,0.009,0.003,0.004,0.003,0.002,0.005,0.002,0.001,0.002,0.001,0.002,0.001,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,38,à§ïQåß,Ehime-ken,38201,èºéRés,Matsuyama-shi,38201080,ñ°ê∂,Mibu,1,0,1,èZ,840,362,8678,0.003,0,0,0,0,0.081,0.01,O,0,3,,,,,30,31,28,31,31,29,31,30,31,31,28,31,716,741,688,736,739,713,740,716,738,741,670,740,0.004,0.005,0.005,0.004,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.069,0.066,0.037,0.045,0.024,0.031,0.028,0.027,0.022,0.03,0.06,0.01,0.012,0.012,0.012,0.01,0.005,0.006,0.005,0.005,0.005,0.01,0.009,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,38,à§ïQåß,Ehime-ken,38201,èºéRés,Matsuyama-shi,38201090,ä_ê∂è¨äwçZ,Habushougakkou,1,0,3,èÄçH,840,360,8653,0.002,0,0,0,0,0.09,0.007,O,0,3,,,,,28,31,30,31,31,30,30,30,31,30,27,31,689,739,715,738,734,714,736,716,737,735,662,738,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.065,0.073,0.031,0.049,0.061,0.045,0.033,0.015,0.03,0.031,0.063,0.01,0.01,0.011,0.005,0.006,0.008,0.007,0.006,0.004,0.005,0.005,0.008,,,,,,,,,,,,,,,,,,,,,,,,
