ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),îNïΩãœíl(NO2/NO+NO2)(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇSåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇTåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇUåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇVåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇWåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇXåé,åéïΩãœíl(NO2/NO+NO2)(%)_10åé,åéïΩãœíl(NO2/NO+NO2)(%)_11åé,åéïΩãœíl(NO2/NO+NO2)(%)_12åé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇPåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇQåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202020,ã{å¥è¨äwçZ,Miyaharashougakkou,1,0,1,èZ,710,345,8413,0.013,0.144,0.027,75.1,2,,,,,,,,,,30,29,29,31,29,30,31,28,31,29,18,30,715,700,710,738,700,714,737,678,736,713,545,727,0.017,0.016,0.014,0.013,0.012,0.011,0.01,0.013,0.014,0.011,0.009,0.015,0.119,0.07,0.076,0.099,0.08,0.113,0.074,0.107,0.104,0.052,0.056,0.144,0.033,0.026,0.025,0.021,0.022,0.025,0.025,0.028,0.036,0.022,0.017,0.025,75.9,77.9,78.4,69.8,70.3,72.5,76,76.6,72.4,76.7,81.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202040,îíäxè¨äwçZ,Shiratakeshougakkou,1,0,1,èZ,710,358,8555,0.008,0.066,0.017,87.8,2,,,,,,,,,,30,29,30,31,29,30,31,29,31,31,26,31,714,698,711,736,698,715,736,701,733,738,637,738,0.008,0.009,0.008,0.008,0.006,0.005,0.005,0.009,0.01,0.008,0.008,0.01,0.05,0.046,0.066,0.041,0.03,0.03,0.036,0.037,0.037,0.052,0.043,0.06,0.015,0.016,0.021,0.014,0.009,0.009,0.009,0.015,0.019,0.015,0.014,0.02,89.5,89.3,87.7,81.5,81.1,90.2,90.8,87.5,88.2,88.1,90.2,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202050,ìÁéRícín,Nabeyamadanchi,1,0,1,èZ,710,354,8460,0.013,0.121,0.028,79.5,2,,,,,,,,,,30,31,30,31,31,30,31,26,31,25,27,31,714,738,710,738,736,715,737,649,731,600,655,737,0.016,0.013,0.014,0.012,0.01,0.012,0.012,0.013,0.013,0.013,0.01,0.016,0.094,0.085,0.121,0.097,0.07,0.078,0.061,0.078,0.1,0.1,0.072,0.096,0.028,0.031,0.026,0.02,0.022,0.02,0.021,0.026,0.033,0.026,0.019,0.041,83.9,83.8,83.2,74,70.4,78.4,80.2,78,72.4,77.2,84.1,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202510,êºî®í¨,Nishihatachou,2,0,1,èZ,710,362,8620,0.01,0.085,0.019,76.4,2,,,,,,,,,,30,31,30,31,31,30,31,27,31,31,28,31,715,738,710,738,737,715,737,654,737,737,663,739,0.012,0.011,0.01,0.01,0.008,0.008,0.008,0.011,0.01,0.009,0.009,0.011,0.057,0.052,0.053,0.044,0.038,0.05,0.052,0.058,0.064,0.058,0.041,0.085,0.023,0.02,0.014,0.014,0.013,0.013,0.013,0.017,0.025,0.017,0.014,0.034,81,83.9,84.9,78.3,78.3,79.3,71.3,69.7,69.6,69.7,71,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34203,í|å¥és,Takehara-shi,34203010,í|å¥çÇçZ,Takeharakoukou,1,0,1,èZ,720,360,8563,0.007,0.035,0.014,88.6,2,,,,,,,,,,30,31,29,31,30,29,31,30,30,31,28,30,710,732,692,731,727,695,733,709,717,733,663,721,0.008,0.007,0.007,0.006,0.006,0.005,0.006,0.008,0.009,0.008,0.008,0.009,0.023,0.027,0.02,0.022,0.024,0.018,0.022,0.028,0.032,0.028,0.035,0.029,0.014,0.013,0.01,0.008,0.011,0.009,0.009,0.015,0.02,0.013,0.016,0.019,91.4,92.5,89.5,82.2,77.7,89.6,89,88.2,85.3,91.1,91.4,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34204,éOå¥és,Mihara-shi,34204150,éOå¥ã{âYåˆâÄ,Miharamiyaurakouen,1,0,1,èZ,730,360,8566,0.008,0.043,0.016,90.9,2,,,,,,,,,,30,31,29,30,31,29,31,30,30,31,28,30,711,734,690,728,733,695,735,709,719,735,663,714,0.009,0.008,0.008,0.007,0.007,0.006,0.007,0.008,0.009,0.008,0.008,0.01,0.031,0.037,0.021,0.024,0.031,0.021,0.023,0.028,0.037,0.023,0.027,0.043,0.015,0.018,0.012,0.012,0.012,0.011,0.011,0.018,0.021,0.013,0.015,0.025,91.9,93.7,92.1,86,85.3,92.4,92.5,91.2,87.9,91.8,92.7,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34204,éOå¥és,Mihara-shi,34204520,éOå¥ã{â´í¨,Miharamiyaokichou,2,0,1,èZ,730,360,8564,0.013,0.078,0.024,69,2,,,,,,,,,,30,31,29,31,30,29,31,30,30,31,28,30,711,735,692,735,725,692,734,709,717,735,663,716,0.012,0.012,0.011,0.01,0.011,0.009,0.01,0.014,0.016,0.016,0.016,0.014,0.046,0.047,0.07,0.045,0.073,0.048,0.067,0.078,0.051,0.055,0.054,0.047,0.019,0.024,0.015,0.019,0.021,0.014,0.02,0.031,0.029,0.024,0.024,0.034,76.5,77.6,75.9,67.3,60.6,71.2,70.2,65.5,62.3,63.4,64.5,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34205,îˆìπés,Onomichi-shi,34205010,îˆìπìåçÇçZ,Onomichihigashikoukou,1,0,1,èZ,730,355,8459,0.01,0.09,0.025,85.7,2,,,,,,,,,,30,31,29,27,31,29,31,30,28,31,28,30,711,733,694,663,731,694,733,709,678,733,663,717,0.011,0.01,0.01,0.008,0.008,0.008,0.008,0.011,0.014,0.012,0.012,0.014,0.04,0.051,0.03,0.032,0.03,0.072,0.027,0.044,0.068,0.075,0.083,0.09,0.019,0.022,0.014,0.014,0.015,0.019,0.013,0.024,0.033,0.026,0.022,0.033,90.7,91,89.3,82.2,79.3,84.7,88.9,88.3,77.9,84.3,83.9,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207020,ìÏè¨äwçZ,Minamishougakkou,1,0,2,è§,740,360,8530,0.009,0.051,0.019,83.8,2,,,,,,,,,,30,31,30,31,31,30,31,30,26,31,28,31,706,735,710,730,732,711,731,710,638,733,662,732,0.01,0.009,0.009,0.009,0.008,0.008,0.008,0.01,0.012,0.01,0.01,0.012,0.051,0.035,0.034,0.035,0.038,0.032,0.032,0.036,0.046,0.045,0.039,0.05,0.019,0.021,0.013,0.013,0.014,0.013,0.012,0.02,0.023,0.019,0.017,0.024,88.5,85.8,86,80,77.7,84.2,83.3,84.2,80.1,83,84.3,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207040,î|âìíÜäwçZ,Baienchuugakkou,1,0,1,èZ,740,364,8598,0.012,0.086,0.028,83.6,2,,,,,,,,,,30,31,29,31,31,30,31,30,31,31,28,31,709,732,692,729,734,707,732,708,733,730,661,731,0.013,0.012,0.011,0.009,0.009,0.007,0.009,0.013,0.015,0.013,0.013,0.016,0.086,0.08,0.066,0.055,0.06,0.049,0.051,0.043,0.072,0.048,0.053,0.076,0.029,0.032,0.022,0.019,0.016,0.01,0.015,0.024,0.029,0.024,0.022,0.032,87.3,87.3,87.8,83.4,79,90.2,86.1,82.3,71.7,81.6,84.6,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207060,å¸ãuíÜäwçZ,Mukaigaokachuugakkou,1,0,1,èZ,740,361,8564,0.008,0.079,0.02,86.2,2,,,,,,,,,,30,31,29,31,31,29,31,30,30,31,28,30,710,734,694,732,732,691,736,708,716,734,661,716,0.009,0.008,0.008,0.007,0.007,0.007,0.006,0.007,0.009,0.007,0.006,0.01,0.052,0.048,0.044,0.056,0.07,0.079,0.033,0.056,0.05,0.052,0.037,0.059,0.017,0.026,0.02,0.018,0.021,0.021,0.012,0.02,0.023,0.013,0.011,0.021,89.1,90.3,89,79.1,76.6,87.8,88.7,86.2,83,87.3,88.7,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207090,èåè¨äwçZ,Akebonoshougakkou,1,0,1,èZ,740,338,8071,0.01,0.061,0.022,87.2,2,,,,,,,,,,29,31,30,30,15,24,30,30,31,30,28,30,696,734,710,718,360,576,721,710,733,721,664,728,0.011,0.009,0.009,0.009,0.007,0.007,0.008,0.01,0.012,0.011,0.009,0.013,0.052,0.057,0.043,0.047,0.036,0.033,0.04,0.04,0.061,0.053,0.056,0.056,0.019,0.023,0.019,0.015,0.014,0.013,0.013,0.019,0.028,0.018,0.016,0.028,88.5,90.3,87.7,80.5,83.9,90.4,87.9,87.5,81.9,88.6,89.3,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207310,âwâ∆ñkè¨äwçZ,Ekiyakitashougakkou,1,0,6,ñ¢,1000,364,8609,0.004,0.042,0.011,71.9,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,30,710,734,709,730,732,710,732,710,731,734,662,715,0.005,0.004,0.004,0.003,0.004,0.003,0.004,0.004,0.006,0.005,0.005,0.006,0.038,0.023,0.03,0.026,0.026,0.019,0.022,0.024,0.039,0.02,0.028,0.042,0.012,0.008,0.008,0.007,0.007,0.005,0.009,0.01,0.017,0.009,0.011,0.014,79,73.6,75.6,65.7,67,64.3,68.4,68.7,70.5,71.9,71.6,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207320,èºâiè¨äwçZ,Matsunagashougakkou,1,0,1,èZ,740,360,8540,0.011,0.078,0.025,85.5,2,,,,,,,,,,30,31,29,31,31,28,31,30,30,31,28,30,708,732,691,732,732,681,732,711,713,734,660,714,0.011,0.01,0.01,0.009,0.008,0.008,0.01,0.013,0.016,0.013,0.012,0.014,0.03,0.033,0.035,0.027,0.031,0.022,0.029,0.053,0.078,0.069,0.061,0.05,0.019,0.019,0.015,0.013,0.013,0.012,0.015,0.023,0.031,0.022,0.021,0.031,90.3,90.3,89.6,83.3,80.3,91.5,86.9,85.2,76.8,83.8,85.3,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207510,ïüéRésñèä,Fukuyamashiyakusho,2,0,2,è§,740,364,8597,0.019,0.091,0.034,67.7,2,,,,,,,,,,30,31,30,30,31,30,31,30,31,31,28,31,708,734,708,712,732,709,731,709,733,731,660,730,0.02,0.017,0.018,0.017,0.016,0.018,0.017,0.02,0.022,0.021,0.02,0.022,0.065,0.053,0.045,0.05,0.049,0.048,0.048,0.06,0.073,0.088,0.091,0.063,0.033,0.037,0.026,0.026,0.029,0.027,0.028,0.034,0.039,0.036,0.034,0.039,72.3,73.1,72.1,63.9,64,66.1,65,67.5,63.2,65.7,67.9,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34501010,ê_ï”éxèä,Kannabeshisho,1,0,6,ñ¢,1000,364,8618,0.008,0.05,0.018,84.7,2,,,,,,,,,,30,31,30,31,31,30,31,29,31,31,28,31,711,734,711,733,734,708,733,694,734,730,664,732,0.008,0.007,0.007,0.006,0.006,0.005,0.006,0.009,0.011,0.01,0.009,0.011,0.05,0.037,0.035,0.034,0.039,0.023,0.03,0.035,0.046,0.046,0.033,0.047,0.018,0.016,0.012,0.011,0.01,0.007,0.011,0.019,0.024,0.017,0.015,0.021,89.1,92,90.6,85.5,83.6,88.8,84.1,78.7,75.1,82.5,84.3,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34208,ï{íÜés,Fuchuu-shi,34208050,ï{íÜésã≥àÁÇb,Fuchuushikyouikusenta,1,0,3,èÄçH,1000,340,8110,0.007,0.057,0.016,77.5,2,,,,,,,,,,30,31,20,19,31,29,31,30,30,31,28,30,709,735,499,457,733,696,735,711,716,735,663,721,0.007,0.005,0.006,0.005,0.005,0.005,0.005,0.007,0.009,0.008,0.008,0.008,0.033,0.025,0.027,0.018,0.028,0.02,0.027,0.03,0.049,0.057,0.038,0.037,0.013,0.012,0.013,0.007,0.01,0.007,0.012,0.017,0.023,0.015,0.017,0.02,82.7,80.6,81.1,76.5,73.7,77.9,76.7,75.1,71.5,75.9,77.2,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34209,éOéüés,Miyoshi-shi,34209020,éOéüésè\ì˙ésí¨,Miyoshishitoukaichimachi,1,0,6,ñ¢,1000,362,8655,0.003,0.029,0.008,90.7,2,,,,,,,,,,30,31,30,31,30,30,31,30,29,31,28,31,713,739,713,734,735,715,738,715,714,739,667,733,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.005,0.004,0.004,0.004,0.012,0.011,0.008,0.017,0.008,0.007,0.009,0.014,0.029,0.021,0.028,0.016,0.006,0.004,0.004,0.004,0.004,0.003,0.004,0.009,0.014,0.007,0.011,0.008,94.7,97.3,97.9,84.9,90,93.6,89.9,88.9,82.6,90.6,91.7,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34211,ëÂí|és,Ootake-shi,34211200,ëÂí|ñ˚å©åˆâÄ,Ootakeyuumikouen,1,0,1,èZ,750,358,8567,0.008,0.068,0.019,86.2,2,,,,,,,,,,30,31,28,29,31,29,31,30,30,31,28,30,709,735,691,726,735,694,732,709,717,735,663,721,0.012,0.009,0.009,0.009,0.007,0.007,0.007,0.007,0.008,0.007,0.007,0.012,0.068,0.051,0.051,0.048,0.039,0.037,0.037,0.046,0.058,0.049,0.041,0.062,0.02,0.019,0.012,0.015,0.013,0.011,0.01,0.015,0.024,0.013,0.017,0.021,87.4,88.4,87.9,80.2,79.5,86.8,86.5,87.1,85.8,88.7,89.3,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34212,ìåçLìáés,Higashihiroshima-shi,34212030,ìåçLìáêºèè¨äwçZ,Higashihiroshimasaijoushougakkou,1,0,1,èZ,1000,361,8569,0.008,0.073,0.021,88.9,2,,,,,,,,,,30,31,29,31,31,29,31,30,30,31,28,30,708,733,695,732,730,694,735,709,714,735,663,721,0.008,0.006,0.006,0.005,0.005,0.005,0.006,0.011,0.013,0.011,0.011,0.01,0.034,0.019,0.018,0.017,0.02,0.018,0.045,0.047,0.073,0.061,0.067,0.044,0.014,0.011,0.008,0.008,0.008,0.009,0.011,0.019,0.028,0.024,0.021,0.027,94.1,95.4,94.2,90.1,89.8,94.3,91.9,88.2,76.7,87.5,87.9,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34212,ìåçLìáés,Higashihiroshima-shi,34408010,âÕì‡ì¸ñÏ,Kouchinyuuno,1,0,6,ñ¢,1000,362,8658,0.008,0.089,0.027,65,2,,,,,,,,,,28,31,29,31,31,30,31,30,31,31,28,31,695,738,707,733,736,715,738,714,738,738,667,739,0.01,0.005,0.005,0.004,0.004,0.003,0.005,0.012,0.015,0.013,0.013,0.011,0.05,0.028,0.025,0.021,0.021,0.02,0.046,0.063,0.089,0.078,0.072,0.06,0.02,0.014,0.009,0.008,0.008,0.006,0.013,0.025,0.034,0.024,0.024,0.029,74.2,89,84.5,70.9,73.8,81.7,60,47.4,45.8,64.2,67.6,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34213,ì˘ì˙ésés,Hatsukaichi-shi,34322030,ì˘ì˙ésåjåˆâÄ,Hatsukaichikatsurakouen,1,0,1,èZ,1000,360,8556,0.012,0.081,0.025,88,2,,,,,,,,,,30,31,29,30,31,29,31,30,30,31,28,30,707,734,692,724,735,696,734,710,716,733,663,712,0.013,0.01,0.011,0.01,0.009,0.008,0.009,0.013,0.015,0.014,0.015,0.017,0.039,0.036,0.04,0.033,0.03,0.029,0.03,0.045,0.081,0.053,0.052,0.066,0.025,0.022,0.017,0.016,0.014,0.016,0.015,0.023,0.042,0.024,0.024,0.045,92.6,92.8,89.9,81.6,80.2,90.9,93.2,88.9,82.8,88.3,87.6,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34304,äCìcí¨,Kaita-cho,34304010,äCìcçÇçZ,Kaitakoukou,1,0,1,èZ,700,328,7844,0.016,0.086,0.033,81.8,2,,,,,,,,,,30,31,29,19,11,29,30,30,30,31,28,30,709,735,694,474,264,699,733,708,716,732,663,717,0.018,0.014,0.014,0.013,0.011,0.011,0.011,0.018,0.021,0.018,0.017,0.019,0.086,0.059,0.042,0.039,0.05,0.039,0.05,0.079,0.081,0.085,0.071,0.082,0.033,0.024,0.02,0.019,0.018,0.018,0.019,0.037,0.045,0.028,0.032,0.047,85.6,86.8,88.5,76.7,69.6,86.3,86.3,79.3,72.3,80.4,81.4,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,34,çLìáåß,Hiroshima-ken,34431,ëÂçËè„ìáí¨,Oosakikamijima-cho,34427010,ëÂçËè¨äwçZ,Oosakishougakkou,1,0,6,ñ¢,1000,362,8653,0.004,0.031,0.01,90,2,,,,,,,,,,28,31,30,30,31,30,31,30,31,31,28,31,692,737,710,730,738,715,739,712,739,738,667,736,0.005,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.006,0.026,0.024,0.02,0.017,0.015,0.016,0.014,0.02,0.019,0.019,0.02,0.031,0.008,0.011,0.01,0.007,0.006,0.008,0.007,0.009,0.011,0.011,0.009,0.016,90.6,92.4,90.9,84.5,82.6,91.7,90,89.7,90.1,91.5,92.2,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,35,éRå˚åß,Yamaguchi-ken,35201,â∫ä÷és,Shimonoseki-shi,35201020,í∑ï{ã«,Choufukyoku,1,0,1,èZ,760,362,8671,0.015,0.127,0.038,76.7,2,,,,,,,,,,30,31,28,31,31,30,31,30,30,31,28,31,716,738,693,740,737,715,740,714,731,739,668,740,0.016,0.014,0.014,0.013,0.011,0.012,0.014,0.019,0.02,0.018,0.015,0.019,0.079,0.059,0.058,0.044,0.041,0.042,0.086,0.104,0.127,0.126,0.088,0.104,0.037,0.028,0.026,0.02,0.02,0.021,0.028,0.043,0.053,0.04,0.036,0.043,80.5,83.3,84.7,74.7,74.2,83.2,77.3,73.5,65.4,72.8,78.5,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
