ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(mg/m3),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(mg/m3),ì˙ïΩãœílÇÃÇQ%èúäOíl(mg/m3),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(mg/m3)_ÇSåé,åéïΩãœíl(mg/m3)_ÇTåé,åéïΩãœíl(mg/m3)_ÇUåé,åéïΩãœíl(mg/m3)_ÇVåé,åéïΩãœíl(mg/m3)_ÇWåé,åéïΩãœíl(mg/m3)_ÇXåé,åéïΩãœíl(mg/m3)_10åé,åéïΩãœíl(mg/m3)_11åé,åéïΩãœíl(mg/m3)_12åé,åéïΩãœíl(mg/m3)_ÇPåé,åéïΩãœíl(mg/m3)_ÇQåé,åéïΩãœíl(mg/m3)_ÇRåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28202,ìÚçËés,Amagasaki-shi,28202540,çªìcéqÇ«Ç‡çLèÍ,Sunadakodomohiroba,2,0,1,èZ,600,359,8629,0.016,0,0,0,0,0.083,0.032,O,0,3,,,,,30,31,27,31,30,30,31,30,31,31,26,31,717,743,658,741,726,716,742,718,740,741,644,743,0.017,0.018,0.017,0.018,0.017,0.015,0.013,0.016,0.013,0.012,0.013,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.08,0.037,0.058,0.061,0.083,0.032,0.043,0.043,0.032,0.038,0.059,0.043,0.048,0.027,0.034,0.031,0.033,0.023,0.034,0.027,0.021,0.023,0.035,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28202,ìÚçËés,Amagasaki-shi,28202550,è„ç‚ïîêºåˆâÄ,Kamisakabenishikouen,2,0,1,èZ,600,332,7995,0.014,0,0,0,0,0.087,0.03,O,0,3,,,,,30,31,28,31,22,30,31,8,31,31,28,31,718,741,687,743,544,716,742,213,738,741,670,742,0.014,0.016,0.016,0.018,0.018,0.016,0.012,0.011,0.011,0.009,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.058,0.042,0.058,0.077,0.087,0.037,0.028,0.045,0.047,0.046,0.06,0.032,0.034,0.027,0.031,0.03,0.03,0.022,0.016,0.029,0.019,0.024,0.037,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28203,ñæêŒés,Akashi-shi,28203020,ìÒå©,Futami,1,0,2,è§,610,355,8525,0.018,0,0,0,0,0.093,0.043,O,0,3,,,,,30,31,28,31,31,22,31,30,31,31,28,31,718,741,691,740,741,548,742,713,742,742,665,742,0.017,0.02,0.016,0.016,0.016,0.014,0.013,0.019,0.019,0.018,0.02,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.071,0.061,0.048,0.068,0.065,0.039,0.093,0.085,0.066,0.086,0.079,0.038,0.046,0.028,0.031,0.029,0.027,0.026,0.052,0.043,0.034,0.043,0.052,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28203,ñæêŒés,Akashi-shi,28203060,â§éq,Ouji,1,0,1,èZ,610,356,8560,0.016,0,0,0,0,0.082,0.04,O,0,3,,,,,30,31,28,31,31,23,31,30,31,31,28,31,718,742,693,741,742,573,742,716,741,742,668,742,0.017,0.02,0.016,0.016,0.016,0.014,0.011,0.017,0.017,0.015,0.015,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.077,0.044,0.051,0.057,0.07,0.038,0.061,0.059,0.054,0.082,0.081,0.037,0.045,0.029,0.032,0.028,0.028,0.024,0.046,0.04,0.033,0.034,0.053,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28203,ñæêŒés,Akashi-shi,28203510,ó—çË,Hayashizaki,2,0,1,èZ,610,355,8533,0.017,0,0,0,0,0.088,0.039,O,0,3,,,,,30,31,28,31,31,22,31,30,31,31,28,31,718,740,691,742,742,549,742,715,742,741,669,742,0.017,0.021,0.017,0.017,0.017,0.014,0.012,0.016,0.015,0.014,0.015,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.076,0.048,0.053,0.06,0.071,0.037,0.064,0.064,0.051,0.055,0.088,0.036,0.046,0.029,0.032,0.029,0.029,0.023,0.045,0.039,0.031,0.035,0.056,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28203,ñæêŒés,Akashi-shi,28203530,è¨ãvï€,Kokubo,2,0,2,è§,610,358,8630,0.012,0,0,0,0,0.082,0.028,O,0,3,,,,,30,28,28,31,31,30,31,28,31,31,28,31,712,704,692,742,742,717,739,691,742,742,665,742,0.012,0.014,0.014,0.018,0.017,0.013,0.009,0.011,0.009,0.008,0.009,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.05,0.046,0.062,0.054,0.07,0.04,0.051,0.041,0.031,0.032,0.082,0.026,0.027,0.024,0.032,0.032,0.028,0.02,0.033,0.022,0.017,0.021,0.033,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204010,ésñèä,Nishinomiyashiyakusho,1,0,2,è§,600,362,8705,0.017,0,0,0,0,0.097,0.037,O,0,3,,,,,30,31,30,31,31,30,31,29,31,31,26,31,717,743,720,743,742,718,741,711,744,744,638,744,0.017,0.02,0.018,0.021,0.022,0.02,0.015,0.014,0.012,0.01,0.014,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.068,0.045,0.058,0.071,0.097,0.045,0.046,0.048,0.035,0.05,0.063,0.04,0.04,0.029,0.038,0.048,0.038,0.025,0.03,0.022,0.018,0.025,0.037,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204020,ñ¬îˆéxèä,Naruoshisho,1,0,1,èZ,600,363,8718,0.013,0,0,0,0,0.093,0.03,O,0,3,,,,,30,31,30,31,31,30,29,30,31,31,28,31,718,743,720,743,743,719,714,718,742,744,671,743,0.014,0.017,0.013,0.017,0.015,0.012,0.01,0.013,0.011,0.009,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.093,0.032,0.072,0.052,0.072,0.03,0.041,0.035,0.028,0.078,0.045,0.036,0.038,0.024,0.038,0.032,0.026,0.017,0.029,0.023,0.017,0.027,0.032,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204030,ä¢ñÿåˆñØäŸ,Kawaragikouminkan,1,0,1,èZ,600,363,8719,0.014,0,0,0,0,0.082,0.029,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,26,31,718,742,720,743,743,719,743,717,744,744,642,744,0.015,0.017,0.014,0.017,0.016,0.013,0.011,0.013,0.011,0.01,0.013,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.06,0.033,0.041,0.049,0.082,0.029,0.036,0.038,0.03,0.053,0.048,0.038,0.038,0.025,0.03,0.033,0.028,0.021,0.029,0.024,0.016,0.029,0.035,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204130,çbóÀíÜäwçZ,Kouryouchuugakkou,1,0,1,èZ,600,360,8662,0.018,0,0,0,0,0.084,0.034,O,0,3,,,,,30,28,30,31,31,30,31,30,31,31,26,31,717,688,720,743,742,719,743,716,744,744,642,744,0.018,0.021,0.023,0.025,0.022,0.019,0.015,0.015,0.013,0.011,0.013,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.073,0.056,0.066,0.059,0.084,0.044,0.049,0.063,0.036,0.043,0.067,0.043,0.045,0.033,0.039,0.04,0.031,0.026,0.028,0.027,0.021,0.025,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204140,éRå˚è¨äwçZ,Yamaguchishougakkou,1,0,1,èZ,600,362,8710,0.014,0,0,0,0,0.136,0.029,O,0,3,,,,,30,31,30,31,30,30,31,30,31,31,26,31,718,743,720,743,735,719,742,717,744,743,642,744,0.016,0.019,0.016,0.018,0.015,0.015,0.011,0.013,0.011,0.01,0.013,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.067,0.04,0.042,0.04,0.056,0.043,0.033,0.039,0.136,0.032,0.056,0.037,0.041,0.027,0.03,0.03,0.028,0.022,0.026,0.023,0.021,0.023,0.031,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204150,ïlçbéqâÄ,Hamakoushien,1,0,1,èZ,600,363,8715,0.012,0,0,0,0,0.101,0.03,O,0,3,,,,,30,31,30,31,31,30,31,30,31,30,27,31,717,743,719,743,742,719,742,718,742,730,658,742,0.012,0.014,0.013,0.018,0.016,0.013,0.009,0.011,0.009,0.008,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.083,0.039,0.06,0.101,0.077,0.03,0.046,0.046,0.034,0.077,0.055,0.031,0.03,0.025,0.034,0.032,0.029,0.017,0.029,0.026,0.017,0.025,0.033,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204510,òZíXéõ,Rokutanji,2,0,2,è§,600,363,8720,0.014,0,0,0,0,0.086,0.031,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,26,31,717,743,720,743,743,719,743,718,744,744,642,744,0.015,0.017,0.016,0.017,0.017,0.015,0.011,0.013,0.011,0.01,0.012,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.06,0.04,0.043,0.06,0.086,0.041,0.041,0.041,0.031,0.036,0.054,0.039,0.039,0.029,0.032,0.038,0.03,0.023,0.03,0.025,0.017,0.025,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204520,í√ñÂêÏ,Tsutogawa,2,0,2,è§,600,363,8720,0.014,0,0,0,0,0.068,0.029,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,26,31,718,743,720,743,743,719,742,718,744,744,642,744,0.015,0.018,0.014,0.016,0.015,0.013,0.011,0.014,0.011,0.01,0.011,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.062,0.032,0.04,0.048,0.068,0.029,0.038,0.038,0.03,0.034,0.046,0.039,0.041,0.025,0.029,0.034,0.027,0.021,0.03,0.026,0.018,0.025,0.033,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204530,âÕå¥,Kawahara,2,0,1,èZ,600,365,8746,0.014,0,0,0,0,0.119,0.031,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,743,720,743,743,719,744,716,744,744,668,744,0.015,0.017,0.015,0.016,0.016,0.014,0.01,0.014,0.012,0.01,0.012,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.062,0.036,0.049,0.119,0.072,0.028,0.046,0.044,0.03,0.037,0.05,0.04,0.038,0.025,0.029,0.036,0.028,0.02,0.032,0.026,0.017,0.024,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204560,çbéqâÄ,Koushien,2,0,2,è§,600,358,8621,0.012,0,0,0,0,0.082,0.031,O,0,3,,,,,30,31,25,31,31,30,31,30,31,30,27,31,718,743,623,743,741,719,742,717,743,732,657,743,0.012,0.014,0.011,0.016,0.015,0.011,0.009,0.012,0.01,0.008,0.01,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.063,0.03,0.048,0.068,0.082,0.03,0.043,0.043,0.03,0.077,0.061,0.033,0.032,0.016,0.031,0.035,0.027,0.019,0.03,0.026,0.016,0.028,0.035,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204570,âñê£,Shiose,2,0,2,è§,600,363,8721,0.013,0,0,0,0,0.122,0.026,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,26,31,717,743,720,743,743,719,742,718,744,744,644,744,0.013,0.016,0.014,0.015,0.014,0.013,0.01,0.012,0.01,0.009,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.056,0.03,0.035,0.122,0.044,0.037,0.038,0.033,0.047,0.03,0.048,0.035,0.035,0.024,0.025,0.03,0.026,0.019,0.028,0.021,0.017,0.02,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28205,èFñ{és,Sumoto-shi,28205010,ésñèä,Sumotoshiyakusho,1,0,1,èZ,1000,363,8723,0.015,0,0,0,0,0.078,0.031,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,720,743,720,716,744,719,744,719,744,739,672,743,0.016,0.018,0.016,0.017,0.016,0.016,0.013,0.015,0.012,0.011,0.012,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.078,0.068,0.042,0.07,0.069,0.044,0.044,0.039,0.033,0.034,0.066,0.036,0.043,0.026,0.034,0.029,0.031,0.022,0.034,0.025,0.018,0.022,0.034,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28206,à∞âÆés,Ashiya-shi,28206060,í™å©è¨äwçZ,Shiomishougakkou,1,0,1,èZ,600,363,8702,0.014,0,0,0,0,0.087,0.03,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,28,31,719,743,719,738,711,719,738,719,740,742,671,743,0.016,0.018,0.015,0.017,0.017,0.013,0.011,0.013,0.011,0.01,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.067,0.035,0.051,0.078,0.087,0.033,0.04,0.037,0.027,0.03,0.047,0.043,0.043,0.026,0.034,0.049,0.031,0.022,0.028,0.023,0.017,0.022,0.032,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28206,à∞âÆés,Ashiya-shi,28206080,ë≈èoïlè¨äwçZ,Uchidehamashougakkou,1,0,1,èZ,600,363,8710,0.013,0,0,0,0,0.082,0.03,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,719,743,719,711,740,719,743,719,743,741,671,742,0.015,0.016,0.014,0.017,0.016,0.013,0.01,0.013,0.01,0.01,0.012,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.057,0.031,0.046,0.062,0.082,0.028,0.034,0.033,0.028,0.032,0.049,0.04,0.037,0.024,0.033,0.045,0.028,0.021,0.028,0.021,0.017,0.022,0.031,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28206,à∞âÆés,Ashiya-shi,28206090,í©ì˙Éñãuè¨äwçZ,Asahigaokashougakkou,1,0,1,èZ,600,363,8710,0.014,0,0,0,0,0.084,0.031,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,719,743,719,715,740,719,742,718,743,741,671,740,0.015,0.017,0.015,0.018,0.017,0.014,0.011,0.013,0.011,0.01,0.013,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.062,0.033,0.045,0.07,0.084,0.036,0.044,0.042,0.034,0.036,0.057,0.043,0.039,0.025,0.032,0.039,0.029,0.024,0.028,0.024,0.017,0.024,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28206,à∞âÆés,Ashiya-shi,28206510,ë≈èo,Uchide,2,0,2,è§,600,363,8708,0.011,0,0,0,0,0.121,0.026,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,717,741,718,715,743,719,743,719,743,741,670,739,0.013,0.015,0.011,0.014,0.013,0.01,0.007,0.009,0.008,0.007,0.008,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.077,0.071,0.047,0.056,0.056,0.029,0.043,0.041,0.038,0.045,0.056,0.033,0.032,0.021,0.025,0.033,0.023,0.016,0.024,0.021,0.016,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,28,ï∫å…åß,Hyogo-ken,28206,à∞âÆés,Ashiya-shi,28206530,ã{êÏè¨äwçZ,Miyagawashougakkou,2,0,1,èZ,600,363,8702,0.014,0,0,0,0,0.076,0.03,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,714,743,719,710,740,719,743,718,742,741,671,742,0.015,0.016,0.015,0.016,0.015,0.013,0.01,0.013,0.011,0.01,0.013,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.057,0.029,0.044,0.06,0.076,0.028,0.039,0.04,0.031,0.038,0.046,0.039,0.036,0.024,0.031,0.037,0.028,0.02,0.028,0.023,0.017,0.024,0.033,,,,,,,,,,,,,,,,,,,,,,,,
