ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃÇQ%èúäOíl(ppm),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,01,SO2,2,33,â™éRåß,Okayama-ken,33204,ã ñÏés,Tamano-shi,33204050,ì˙î‰ÇQíöñ⁄,Hibi2Choume,1,0,1,èZ,672,331,8053,0.003,0,0,0,0,0.016,0.006,O,0,2,,,,,30,25,8,31,31,30,31,28,31,31,28,27,717,690,201,741,737,717,742,696,740,741,667,664,0.004,0.006,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.016,0.007,0.01,0.009,0.005,0.005,0.006,0.006,0.007,0.006,0.009,0.006,0.008,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.006,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,33,â™éRåß,Okayama-ken,33204,ã ñÏés,Tamano-shi,33204060,å¸ì˙î‰ÇQíöñ⁄,Mukaihibi2Choume,1,0,3,èÄçH,672,364,8717,0.006,0,0,0,0,0.035,0.011,O,0,2,,,,,30,31,30,31,31,30,31,30,30,31,28,31,717,740,717,742,740,716,742,716,736,742,667,742,0.007,0.008,0.007,0.006,0.005,0.005,0.004,0.005,0.004,0.005,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.03,0.021,0.015,0.035,0.029,0.017,0.025,0.019,0.03,0.026,0.028,0.011,0.012,0.011,0.009,0.011,0.011,0.007,0.008,0.01,0.009,0.009,0.011,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,33,â™éRåß,Okayama-ken,33204,ã ñÏés,Tamano-shi,33204070,å„ä’,Gokan,1,0,6,ñ¢,672,364,8715,0.003,0,0,0,0,0.01,0.005,O,0,2,,,,,30,31,30,31,31,30,31,30,30,31,28,31,717,739,716,742,741,716,741,714,738,742,668,741,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0.01,0.007,0.007,0.008,0.005,0.005,0.006,0.006,0.005,0.008,0.005,0.005,0.005,0.004,0.004,0.005,0.003,0.003,0.003,0.003,0.003,0.005,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,33,â™éRåß,Okayama-ken,33204,ã ñÏés,Tamano-shi,33204090,ópãg,Mochiyoshi,2,0,2,è§,672,365,8721,0.004,0,0,0,0,0.017,0.007,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,741,717,740,739,718,742,717,738,741,669,741,0.005,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.017,0.014,0.011,0.014,0.008,0.01,0.011,0.011,0.01,0.008,0.016,0.008,0.008,0.007,0.006,0.007,0.005,0.005,0.005,0.005,0.005,0.005,0.007,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,33,â™éRåß,Okayama-ken,33205,ä}â™és,Kasaoka-shi,33205010,éõä‘,Terama,1,0,6,ñ¢,680,363,8642,0.002,0,0,0,0,0.017,0.004,O,0,3,,,,,30,31,30,30,31,30,31,29,31,31,28,31,712,737,712,731,736,711,737,695,736,735,664,736,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.011,0.012,0.008,0.008,0.007,0.015,0.013,0.014,0.011,0.017,0.013,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.005,0.005,0.004,0.006,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211030,ï‰òQ,Honami,1,0,2,è§,690,363,8639,0.002,0,0,0,0,0.007,0.004,O,0,3,,,,,28,31,30,31,31,30,31,30,31,31,28,31,680,736,713,735,734,713,736,714,737,737,665,739,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0.005,0.004,0.004,0.005,0.005,0.007,0.006,0.004,0.005,0.006,0.002,0.004,0.003,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211040,íﬂäC,Tsurumi,1,0,6,ñ¢,690,362,8641,0.001,0,0,0,0,0.008,0.003,O,0,3,,,,,28,31,29,31,31,30,31,30,31,31,28,31,686,738,699,736,737,714,737,714,738,737,666,739,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.006,0.005,0.005,0.005,0.007,0.005,0.008,0.005,0.005,0.007,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211050,ìåï–è„,Higashikatakami,1,0,1,èZ,690,363,8632,0.001,0,0,0,0,0.005,0.002,O,0,3,,,,,30,31,30,31,31,28,31,30,31,31,28,31,711,736,713,733,736,684,735,712,734,736,665,737,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.005,0.003,0.003,0.004,0.004,0.003,0.005,0.003,0.005,0.005,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211060,éOêŒ,Mitsuishi,1,0,2,è§,690,362,8624,0.001,0,0,0,0,0.015,0.003,O,0,3,,,,,30,31,30,31,31,28,31,30,30,31,28,31,709,736,713,735,736,681,735,712,732,735,664,736,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.01,0.011,0.011,0.008,0.006,0.007,0.007,0.007,0.005,0.007,0.008,0.004,0.003,0.004,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211070,ñÏíJ,Nodani,1,0,3,èÄçH,690,363,8694,0.003,0,0,0,0,0.024,0.005,O,0,2,,,,,30,29,30,31,31,30,31,30,31,31,28,31,715,710,718,742,739,718,741,717,741,742,669,742,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.008,0.008,0.006,0.007,0.006,0.007,0.006,0.024,0.009,0.008,0.012,0.006,0.005,0.005,0.004,0.003,0.003,0.004,0.004,0.005,0.003,0.004,0.006,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,33,â™éRåß,Okayama-ken,33216,êÛå˚és,Asakuchi-shi,33444010,äÒìá,Yorishima,1,0,6,ñ¢,1000,363,8687,0.004,0,0,0,0,0.026,0.006,O,0,2,,,,,30,31,30,31,29,30,31,30,31,31,28,31,717,741,718,742,708,715,738,718,741,742,667,740,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.017,0.01,0.013,0.019,0.011,0.015,0.018,0.015,0.013,0.013,0.016,0.009,0.006,0.007,0.004,0.005,0.004,0.005,0.005,0.006,0.006,0.005,0.008,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34103,çLìáésìÏãÊ,Hiroshima-shi Minami-ku,34201020,äFé¿è¨äwçZ,Minamishougakkou,1,0,1,èZ,700,363,8654,0.001,0,0,0,0,0.013,0.002,O,0,3,,,,,30,31,30,30,31,29,31,30,31,31,28,31,714,734,712,735,737,705,730,714,734,735,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.011,0.003,0.004,0.003,0.003,0.003,0.008,0.013,0.003,0.004,0.006,0.002,0.003,0.001,0.002,0.001,0.002,0.001,0.002,0.002,0.001,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34104,çLìáésêºãÊ,Hiroshima-shi Nishi-ku,34201250,à‰å˚è¨äwçZ,Inokuchishougakkou,1,0,1,èZ,700,364,8651,0.001,0,0,0,0,0.014,0.002,O,0,3,,,,,30,31,30,31,31,30,30,30,31,31,28,31,713,738,712,736,738,714,711,714,737,738,667,733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0.004,0.004,0.005,0.007,0.004,0.004,0.014,0.003,0.004,0.011,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.001,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34105,çLìáésà¿ç≤ìÏãÊ,Hiroshima-shi Asaminami-ku,34105010,à¿ç≤ìÏãÊñèä,Asaminamikuyakusho,1,0,1,èZ,700,363,8656,0.001,0,0,0,0,0.016,0.002,O,0,3,,,,,30,31,30,31,31,30,31,28,31,31,28,31,713,738,715,736,739,714,730,702,730,737,666,736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.016,0.004,0.005,0.004,0.004,0.003,0.008,0.014,0.003,0.003,0.008,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34105,çLìáésà¿ç≤ìÏãÊ,Hiroshima-shi Asaminami-ku,34105020,î∫è¨äwçZ,Tomoshougakkou,1,0,1,èZ,700,364,8666,0.001,0,0,0,0,0.018,0.002,O,0,3,,,,,30,31,30,31,31,30,30,30,31,31,28,31,714,736,712,735,739,715,726,714,736,738,666,735,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.018,0.003,0.006,0.003,0.003,0.003,0.01,0.013,0.005,0.004,0.018,0.002,0.003,0.001,0.002,0.001,0.001,0.001,0.002,0.003,0.001,0.001,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202010,ñæóßè¨äwçZ,Meiritsushougakkou,1,0,1,èZ,710,364,8663,0.001,0,0,0,0,0.02,0.003,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,31,714,737,711,736,738,712,736,715,720,739,666,739,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.02,0.017,0.009,0.012,0.011,0.01,0.012,0.011,0.004,0.003,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202020,ã{å¥è¨äwçZ,Miyaharashougakkou,1,0,1,èZ,710,365,8674,0.001,0,0,0,0,0.033,0.003,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,738,710,738,738,714,734,715,731,737,667,737,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.028,0.019,0.016,0.013,0.009,0.017,0.033,0.014,0.004,0.003,0.006,0.004,0.003,0.005,0.004,0.004,0.003,0.003,0.005,0.004,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202040,îíäxè¨äwçZ,Shiratakeshougakkou,1,0,1,èZ,710,363,8658,0.001,0,0,0,0,0.016,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,29,31,28,31,714,736,709,736,739,715,737,714,715,738,667,738,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.016,0.006,0.006,0.005,0.004,0.004,0.005,0.009,0.003,0.004,0.006,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34202,å‡és,Kure-shi,34202050,ìÁéRícín,Nabeyamadanchi,1,0,1,èZ,710,364,8663,0.001,0,0,0,0,0.026,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,31,711,738,710,735,739,714,735,715,727,737,667,735,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.011,0.008,0.009,0.006,0.019,0.021,0.015,0.011,0.004,0.005,0.026,0.002,0.002,0.002,0.001,0.002,0.002,0.004,0.003,0.003,0.002,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34203,í|å¥és,Takehara-shi,34203010,í|å¥çÇçZ,Takeharakoukou,1,0,1,èZ,720,364,8673,0.001,0,0,0,0,0.043,0.003,O,0,3,,,,,30,31,30,31,30,30,31,30,31,31,28,31,714,738,708,735,732,714,738,714,738,736,667,739,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.024,0.043,0.016,0.008,0.018,0.01,0.012,0.006,0.004,0.008,0.009,0.003,0.003,0.004,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34204,éOå¥és,Mihara-shi,34204150,éOå¥ã{âYåˆâÄ,Miharamiyaurakouen,1,0,1,èZ,730,364,8677,0.001,0,0,0,0,0.015,0.003,O,0,3,,,,,29,31,30,31,31,30,31,30,31,31,28,31,708,738,711,733,738,715,739,714,738,738,667,738,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.013,0.009,0.006,0.008,0.006,0.007,0.006,0.008,0.005,0.007,0.015,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207020,ìÏè¨äwçZ,Minamishougakkou,1,0,2,è§,740,365,8622,0.001,0,0,0,0,0.018,0.004,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,708,735,705,732,732,709,731,709,733,734,662,732,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.013,0.017,0.013,0.012,0.014,0.016,0.012,0.011,0.01,0.01,0.017,0.004,0.003,0.004,0.003,0.004,0.005,0.004,0.003,0.003,0.003,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,34,çLìáåß,Hiroshima-ken,34207,ïüéRés,Fukuyama-shi,34207090,èåè¨äwçZ,Akebonoshougakkou,1,0,1,èZ,740,363,8604,0.001,0,0,0,0,0.021,0.003,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,27,31,710,734,710,734,729,709,735,710,720,735,649,729,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.013,0.017,0.012,0.015,0.017,0.015,0.012,0.014,0.011,0.008,0.016,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.001,0.004,,,,,,,,,,,,,,,,,,,,,,,,
